"","time","location","Location_name","power"
"528","2020-04-06 06:00:00",8,"Scenic Vista",8
"529","2020-04-06 06:00:00",12,"Pepper Mill",2
"530","2020-04-06 06:00:00",14,"Easton",1
"531","2020-04-06 06:00:00",19,"West Parton",0
"532","2020-04-06 06:00:00",19,"West Parton",7
"533","2020-04-06 06:05:00",6,"Downtown",5
"534","2020-04-06 06:05:00",6,"Downtown",7
"535","2020-04-06 06:05:00",8,"Scenic Vista",9
"536","2020-04-06 06:05:00",9,"Broadview",10
"537","2020-04-06 06:05:00",14,"Easton",8
"538","2020-04-06 06:05:00",16,"Southton",9
"539","2020-04-06 06:10:00",3,"Old Town",10
"540","2020-04-06 06:10:00",3,"Old Town",8
"541","2020-04-06 06:10:00",3,"Old Town",1
"542","2020-04-06 06:10:00",3,"Old Town",5
"543","2020-04-06 06:10:00",6,"Downtown",6
"544","2020-04-06 06:10:00",6,"Downtown",10
"545","2020-04-06 06:10:00",6,"Downtown",7
"546","2020-04-06 06:10:00",8,"Scenic Vista",7
"547","2020-04-06 06:10:00",8,"Scenic Vista",4
"548","2020-04-06 06:10:00",8,"Scenic Vista",10
"549","2020-04-06 06:10:00",9,"Broadview",9
"550","2020-04-06 06:10:00",11,"Terrapin",10
"551","2020-04-06 06:10:00",15,"Weston",5
"552","2020-04-06 06:10:00",15,"Weston",0
"553","2020-04-06 06:10:00",15,"Weston",0
"554","2020-04-06 06:10:00",16,"Southton",0
"555","2020-04-06 06:10:00",19,"West Parton",10
"556","2020-04-06 06:15:00",2,"Northwest",7
"557","2020-04-06 06:15:00",3,"Old Town",10
"558","2020-04-06 06:15:00",6,"Downtown",3
"559","2020-04-06 06:15:00",6,"Downtown",10
"560","2020-04-06 06:15:00",8,"Scenic Vista",1
"561","2020-04-06 06:15:00",9,"Broadview",1
"562","2020-04-06 06:15:00",10,"Chapparal",6
"563","2020-04-06 06:15:00",14,"Easton",3
"564","2020-04-06 06:15:00",14,"Easton",7
"565","2020-04-06 06:15:00",19,"West Parton",3
"566","2020-04-06 06:20:00",8,"Scenic Vista",4
"567","2020-04-06 06:20:00",16,"Southton",3
"568","2020-04-06 06:25:00",1,"Palace Hills",4
"569","2020-04-06 06:25:00",2,"Northwest",3
"570","2020-04-06 06:25:00",3,"Old Town",10
"571","2020-04-06 06:25:00",3,"Old Town",4
"572","2020-04-06 06:25:00",5,"Southwest",10
"573","2020-04-06 06:25:00",9,"Broadview",0
"574","2020-04-06 06:25:00",15,"Weston",9
"575","2020-04-06 06:25:00",15,"Weston",10
"576","2020-04-06 06:25:00",16,"Southton",0
"577","2020-04-06 06:30:00",1,"Palace Hills",10
"578","2020-04-06 06:30:00",2,"Northwest",9
"579","2020-04-06 06:30:00",3,"Old Town",8
"580","2020-04-06 06:30:00",5,"Southwest",7
"581","2020-04-06 06:30:00",5,"Southwest",3
"582","2020-04-06 06:30:00",6,"Downtown",9
"583","2020-04-06 06:30:00",6,"Downtown",9
"584","2020-04-06 06:30:00",10,"Chapparal",7
"585","2020-04-06 06:30:00",13,"Cheddarford",6
"586","2020-04-06 06:30:00",15,"Weston",7
"587","2020-04-06 06:30:00",15,"Weston",5
"588","2020-04-06 06:30:00",16,"Southton",0
"589","2020-04-06 06:35:00",3,"Old Town",3
"590","2020-04-06 06:35:00",8,"Scenic Vista",8
"591","2020-04-06 06:35:00",8,"Scenic Vista",3
"592","2020-04-06 06:35:00",10,"Chapparal",10
"593","2020-04-06 06:35:00",14,"Easton",8
"594","2020-04-06 06:35:00",15,"Weston",6
"595","2020-04-06 06:40:00",1,"Palace Hills",1
"596","2020-04-06 06:40:00",2,"Northwest",10
"597","2020-04-06 06:40:00",3,"Old Town",4
"598","2020-04-06 06:40:00",9,"Broadview",9
"599","2020-04-06 06:40:00",12,"Pepper Mill",10
"600","2020-04-06 06:40:00",15,"Weston",4
"601","2020-04-06 06:40:00",17,"Oak Willow",1
"602","2020-04-06 06:45:00",6,"Downtown",4
"603","2020-04-06 06:45:00",8,"Scenic Vista",4
"604","2020-04-06 06:45:00",9,"Broadview",7
"605","2020-04-06 06:45:00",15,"Weston",5
"606","2020-04-06 06:45:00",16,"Southton",2
"607","2020-04-06 06:50:00",1,"Palace Hills",3
"608","2020-04-06 06:50:00",4,"Safe Town",5
"609","2020-04-06 06:50:00",6,"Downtown",7
"610","2020-04-06 06:50:00",8,"Scenic Vista",8
"611","2020-04-06 06:50:00",15,"Weston",1
"612","2020-04-06 06:50:00",15,"Weston",10
"613","2020-04-06 06:50:00",18,"East Parton",10
"614","2020-04-06 06:55:00",5,"Southwest",7
"615","2020-04-06 06:55:00",6,"Downtown",4
"616","2020-04-06 06:55:00",8,"Scenic Vista",8
"617","2020-04-06 06:55:00",9,"Broadview",1
"618","2020-04-06 06:55:00",9,"Broadview",10
"619","2020-04-06 06:55:00",10,"Chapparal",1
"620","2020-04-06 06:55:00",15,"Weston",7
"621","2020-04-06 06:55:00",19,"West Parton",1
"622","2020-04-06 07:00:00",1,"Palace Hills",7
"623","2020-04-06 07:00:00",2,"Northwest",0
"624","2020-04-06 07:00:00",2,"Northwest",9
"625","2020-04-06 07:00:00",3,"Old Town",0
"626","2020-04-06 07:00:00",5,"Southwest",9
"627","2020-04-06 07:00:00",6,"Downtown",7
"628","2020-04-06 07:00:00",7,"Wilson Forest",4
"629","2020-04-06 07:00:00",8,"Scenic Vista",7
"630","2020-04-06 07:00:00",9,"Broadview",3
"631","2020-04-06 07:00:00",9,"Broadview",0
"632","2020-04-06 07:00:00",9,"Broadview",8
"633","2020-04-06 07:00:00",15,"Weston",10
"634","2020-04-06 07:05:00",2,"Northwest",10
"635","2020-04-06 07:05:00",6,"Downtown",7
"636","2020-04-06 07:05:00",8,"Scenic Vista",6
"637","2020-04-06 07:05:00",8,"Scenic Vista",8
"638","2020-04-06 07:05:00",9,"Broadview",10
"639","2020-04-06 07:05:00",10,"Chapparal",4
"640","2020-04-06 07:05:00",13,"Cheddarford",2
"641","2020-04-06 07:05:00",15,"Weston",9
"642","2020-04-06 07:10:00",3,"Old Town",9
"643","2020-04-06 07:10:00",4,"Safe Town",0
"644","2020-04-06 07:10:00",6,"Downtown",3
"645","2020-04-06 07:10:00",8,"Scenic Vista",5
"646","2020-04-06 07:10:00",8,"Scenic Vista",8
"647","2020-04-06 07:10:00",9,"Broadview",4
"648","2020-04-06 07:10:00",9,"Broadview",6
"649","2020-04-06 07:10:00",12,"Pepper Mill",10
"650","2020-04-06 07:10:00",14,"Easton",7
"651","2020-04-06 07:10:00",17,"Oak Willow",5
"652","2020-04-06 07:10:00",17,"Oak Willow",9
"653","2020-04-06 07:10:00",17,"Oak Willow",2
"654","2020-04-06 07:10:00",18,"East Parton",2
"655","2020-04-06 07:10:00",19,"West Parton",4
"656","2020-04-06 07:10:00",19,"West Parton",10
"657","2020-04-06 07:10:00",19,"West Parton",3
"658","2020-04-06 07:15:00",1,"Palace Hills",4
"659","2020-04-06 07:15:00",2,"Northwest",0
"660","2020-04-06 07:15:00",3,"Old Town",8
"661","2020-04-06 07:15:00",3,"Old Town",3
"662","2020-04-06 07:15:00",6,"Downtown",6
"663","2020-04-06 07:15:00",8,"Scenic Vista",3
"664","2020-04-06 07:15:00",9,"Broadview",0
"665","2020-04-06 07:15:00",10,"Chapparal",3
"666","2020-04-06 07:15:00",14,"Easton",10
"667","2020-04-06 07:15:00",15,"Weston",7
"668","2020-04-06 07:15:00",15,"Weston",2
"669","2020-04-06 07:20:00",2,"Northwest",0
"670","2020-04-06 07:20:00",3,"Old Town",10
"671","2020-04-06 07:20:00",3,"Old Town",7
"672","2020-04-06 07:20:00",4,"Safe Town",6
"673","2020-04-06 07:20:00",6,"Downtown",4
"674","2020-04-06 07:20:00",8,"Scenic Vista",6
"675","2020-04-06 07:20:00",9,"Broadview",10
"676","2020-04-06 07:20:00",16,"Southton",4
"677","2020-04-06 07:20:00",17,"Oak Willow",2
"678","2020-04-06 07:25:00",2,"Northwest",9
"679","2020-04-06 07:25:00",2,"Northwest",4
"680","2020-04-06 07:25:00",3,"Old Town",1
"681","2020-04-06 07:25:00",3,"Old Town",8
"682","2020-04-06 07:25:00",6,"Downtown",4
"683","2020-04-06 07:25:00",6,"Downtown",10
"684","2020-04-06 07:25:00",9,"Broadview",8
"685","2020-04-06 07:25:00",11,"Terrapin",9
"686","2020-04-06 07:25:00",12,"Pepper Mill",0
"687","2020-04-06 07:25:00",14,"Easton",2
"688","2020-04-06 07:25:00",14,"Easton",7
"689","2020-04-06 07:25:00",15,"Weston",6
"690","2020-04-06 07:30:00",6,"Downtown",0
"691","2020-04-06 07:30:00",6,"Downtown",1
"692","2020-04-06 07:30:00",8,"Scenic Vista",4
"693","2020-04-06 07:30:00",9,"Broadview",8
"694","2020-04-06 07:30:00",14,"Easton",9
"695","2020-04-06 07:30:00",15,"Weston",10
"696","2020-04-06 07:30:00",19,"West Parton",7
"697","2020-04-06 07:30:00",19,"West Parton",4
"698","2020-04-06 07:30:00",19,"West Parton",6
"699","2020-04-06 07:35:00",2,"Northwest",9
"700","2020-04-06 07:35:00",3,"Old Town",2
"701","2020-04-06 07:35:00",6,"Downtown",1
"702","2020-04-06 07:35:00",9,"Broadview",0
"703","2020-04-06 07:35:00",9,"Broadview",9
"704","2020-04-06 07:35:00",10,"Chapparal",10
"705","2020-04-06 07:35:00",15,"Weston",1
"706","2020-04-06 07:35:00",15,"Weston",0
"707","2020-04-06 07:35:00",15,"Weston",10
"708","2020-04-06 07:35:00",15,"Weston",6
"709","2020-04-06 07:35:00",15,"Weston",5
"710","2020-04-06 07:35:00",16,"Southton",10
"711","2020-04-06 07:40:00",1,"Palace Hills",2
"712","2020-04-06 07:40:00",1,"Palace Hills",3
"713","2020-04-06 07:40:00",6,"Downtown",3
"714","2020-04-06 07:40:00",6,"Downtown",5
"715","2020-04-06 07:40:00",8,"Scenic Vista",6
"716","2020-04-06 07:40:00",14,"Easton",2
"717","2020-04-06 07:40:00",15,"Weston",3
"718","2020-04-06 07:45:00",6,"Downtown",9
"719","2020-04-06 07:45:00",6,"Downtown",7
"720","2020-04-06 07:45:00",8,"Scenic Vista",8
"721","2020-04-06 07:45:00",8,"Scenic Vista",8
"722","2020-04-06 07:45:00",10,"Chapparal",5
"723","2020-04-06 07:45:00",13,"Cheddarford",4
"724","2020-04-06 07:45:00",16,"Southton",10
"725","2020-04-06 07:45:00",17,"Oak Willow",9
"726","2020-04-06 07:50:00",3,"Old Town",3
"727","2020-04-06 07:50:00",12,"Pepper Mill",5
"728","2020-04-06 07:50:00",12,"Pepper Mill",0
"729","2020-04-06 07:50:00",14,"Easton",9
"730","2020-04-06 07:50:00",14,"Easton",2
"731","2020-04-06 07:50:00",15,"Weston",0
"732","2020-04-06 07:50:00",15,"Weston",1
"733","2020-04-06 07:50:00",19,"West Parton",9
"734","2020-04-06 07:55:00",6,"Downtown",6
"735","2020-04-06 07:55:00",6,"Downtown",2
"736","2020-04-06 07:55:00",9,"Broadview",0
"737","2020-04-06 07:55:00",10,"Chapparal",6
"738","2020-04-06 07:55:00",15,"Weston",10
"739","2020-04-06 07:55:00",16,"Southton",6
"740","2020-04-06 07:55:00",19,"West Parton",9
"741","2020-04-06 07:55:00",19,"West Parton",8
"742","2020-04-06 07:55:00",19,"West Parton",10
"743","2020-04-06 08:00:00",3,"Old Town",6
"744","2020-04-06 08:00:00",3,"Old Town",6
"745","2020-04-06 08:00:00",3,"Old Town",10
"746","2020-04-06 08:00:00",4,"Safe Town",6
"747","2020-04-06 08:00:00",8,"Scenic Vista",10
"748","2020-04-06 08:00:00",13,"Cheddarford",10
"749","2020-04-06 08:05:00",1,"Palace Hills",4
"750","2020-04-06 08:05:00",8,"Scenic Vista",5
"751","2020-04-06 08:05:00",8,"Scenic Vista",3
"752","2020-04-06 08:05:00",8,"Scenic Vista",10
"753","2020-04-06 08:05:00",9,"Broadview",10
"754","2020-04-06 08:05:00",14,"Easton",10
"755","2020-04-06 08:10:00",2,"Northwest",10
"756","2020-04-06 08:10:00",2,"Northwest",2
"757","2020-04-06 08:10:00",2,"Northwest",4
"758","2020-04-06 08:10:00",3,"Old Town",0
"759","2020-04-06 08:10:00",3,"Old Town",0
"760","2020-04-06 08:10:00",4,"Safe Town",2
"761","2020-04-06 08:10:00",6,"Downtown",8
"762","2020-04-06 08:10:00",8,"Scenic Vista",10
"763","2020-04-06 08:10:00",14,"Easton",7
"764","2020-04-06 08:15:00",2,"Northwest",10
"765","2020-04-06 08:15:00",5,"Southwest",5
"766","2020-04-06 08:15:00",9,"Broadview",5
"767","2020-04-06 08:15:00",11,"Terrapin",9
"768","2020-04-06 08:15:00",15,"Weston",0
"769","2020-04-06 08:15:00",16,"Southton",6
"770","2020-04-06 08:20:00",1,"Palace Hills",10
"771","2020-04-06 08:20:00",2,"Northwest",1
"772","2020-04-06 08:20:00",3,"Old Town",8
"773","2020-04-06 08:20:00",3,"Old Town",4
"774","2020-04-06 08:20:00",3,"Old Town",5
"775","2020-04-06 08:20:00",3,"Old Town",8
"776","2020-04-06 08:20:00",9,"Broadview",7
"777","2020-04-06 08:20:00",14,"Easton",2
"778","2020-04-06 08:25:00",2,"Northwest",1
"779","2020-04-06 08:25:00",2,"Northwest",0
"780","2020-04-06 08:25:00",3,"Old Town",10
"781","2020-04-06 08:25:00",3,"Old Town",1
"782","2020-04-06 08:25:00",3,"Old Town",4
"783","2020-04-06 08:25:00",6,"Downtown",3
"784","2020-04-06 08:25:00",6,"Downtown",2
"785","2020-04-06 08:25:00",8,"Scenic Vista",10
"786","2020-04-06 08:25:00",9,"Broadview",2
"787","2020-04-06 08:25:00",13,"Cheddarford",2
"788","2020-04-06 08:25:00",15,"Weston",0
"789","2020-04-06 08:25:00",16,"Southton",0
"790","2020-04-06 08:25:00",17,"Oak Willow",5
"791","2020-04-06 08:25:00",18,"East Parton",4
"792","2020-04-06 08:30:00",1,"Palace Hills",5
"793","2020-04-06 08:30:00",5,"Southwest",5
"794","2020-04-06 08:30:00",6,"Downtown",10
"795","2020-04-06 08:30:00",6,"Downtown",7
"796","2020-04-06 08:30:00",8,"Scenic Vista",1
"797","2020-04-06 08:30:00",10,"Chapparal",7
"798","2020-04-06 08:30:00",10,"Chapparal",10
"799","2020-04-06 08:30:00",13,"Cheddarford",8
"800","2020-04-06 08:30:00",14,"Easton",1
"801","2020-04-06 08:30:00",18,"East Parton",5
"802","2020-04-06 08:35:00",3,"Old Town",6
"803","2020-04-06 08:35:00",6,"Downtown",3
"804","2020-04-06 08:35:00",8,"Scenic Vista",6
"805","2020-04-06 08:35:00",9,"Broadview",10
"806","2020-04-06 08:35:00",10,"Chapparal",0
"807","2020-04-06 08:35:00",13,"Cheddarford",1
"808","2020-04-06 08:35:00",14,"Easton",0
"809","2020-04-06 08:35:00",15,"Weston",2
"810","2020-04-06 08:40:00",2,"Northwest",9
"811","2020-04-06 08:40:00",2,"Northwest",4
"812","2020-04-06 08:40:00",3,"Old Town",5
"813","2020-04-06 08:40:00",8,"Scenic Vista",2
"814","2020-04-06 08:40:00",9,"Broadview",0
"815","2020-04-06 08:40:00",9,"Broadview",7
"816","2020-04-06 08:40:00",14,"Easton",0
"817","2020-04-06 08:40:00",15,"Weston",3
"818","2020-04-06 08:40:00",17,"Oak Willow",6
"819","2020-04-06 08:40:00",18,"East Parton",4
"820","2020-04-06 08:45:00",2,"Northwest",6
"821","2020-04-06 08:45:00",3,"Old Town",0
"822","2020-04-06 08:45:00",5,"Southwest",10
"823","2020-04-06 08:45:00",6,"Downtown",5
"824","2020-04-06 08:45:00",8,"Scenic Vista",4
"825","2020-04-06 08:45:00",8,"Scenic Vista",10
"826","2020-04-06 08:45:00",15,"Weston",3
"827","2020-04-06 08:45:00",18,"East Parton",1
"828","2020-04-06 08:45:00",18,"East Parton",6
"829","2020-04-06 08:45:00",19,"West Parton",1
"830","2020-04-06 08:50:00",2,"Northwest",10
"831","2020-04-06 08:50:00",5,"Southwest",1
"832","2020-04-06 08:50:00",9,"Broadview",2
"833","2020-04-06 08:50:00",9,"Broadview",7
"834","2020-04-06 08:50:00",9,"Broadview",6
"835","2020-04-06 08:50:00",10,"Chapparal",9
"836","2020-04-06 08:50:00",15,"Weston",8
"837","2020-04-06 08:50:00",15,"Weston",5
"838","2020-04-06 08:50:00",15,"Weston",4
"839","2020-04-06 08:50:00",19,"West Parton",3
"840","2020-04-06 08:55:00",6,"Downtown",0
"841","2020-04-06 08:55:00",8,"Scenic Vista",10
"842","2020-04-06 08:55:00",9,"Broadview",10
"843","2020-04-06 08:55:00",18,"East Parton",6
"844","2020-04-06 09:00:00",5,"Southwest",5
"845","2020-04-06 09:00:00",14,"Easton",1
"846","2020-04-06 09:00:00",14,"Easton",0
"847","2020-04-06 09:00:00",17,"Oak Willow",4
"848","2020-04-06 09:00:00",19,"West Parton",3
"849","2020-04-06 09:05:00",2,"Northwest",9
"850","2020-04-06 09:05:00",3,"Old Town",10
"851","2020-04-06 09:05:00",5,"Southwest",5
"852","2020-04-06 09:05:00",6,"Downtown",6
"853","2020-04-06 09:05:00",8,"Scenic Vista",2
"854","2020-04-06 09:05:00",9,"Broadview",5
"855","2020-04-06 09:05:00",9,"Broadview",9
"856","2020-04-06 09:05:00",12,"Pepper Mill",2
"857","2020-04-06 09:05:00",17,"Oak Willow",4
"858","2020-04-06 09:10:00",2,"Northwest",7
"859","2020-04-06 09:10:00",3,"Old Town",0
"860","2020-04-06 09:10:00",5,"Southwest",10
"861","2020-04-06 09:10:00",6,"Downtown",4
"862","2020-04-06 09:10:00",9,"Broadview",8
"863","2020-04-06 09:10:00",10,"Chapparal",9
"864","2020-04-06 09:10:00",11,"Terrapin",6
"865","2020-04-06 09:10:00",12,"Pepper Mill",10
"866","2020-04-06 09:10:00",14,"Easton",10
"867","2020-04-06 09:10:00",15,"Weston",10
"868","2020-04-06 09:10:00",18,"East Parton",7
"869","2020-04-06 09:10:00",18,"East Parton",2
"870","2020-04-06 09:15:00",1,"Palace Hills",1
"871","2020-04-06 09:15:00",2,"Northwest",9
"872","2020-04-06 09:15:00",3,"Old Town",4
"873","2020-04-06 09:15:00",8,"Scenic Vista",7
"874","2020-04-06 09:15:00",8,"Scenic Vista",4
"875","2020-04-06 09:15:00",9,"Broadview",7
"876","2020-04-06 09:15:00",15,"Weston",6
"877","2020-04-06 09:15:00",19,"West Parton",10
"878","2020-04-06 09:15:00",19,"West Parton",6
"879","2020-04-06 09:20:00",2,"Northwest",8
"880","2020-04-06 09:20:00",3,"Old Town",5
"881","2020-04-06 09:20:00",6,"Downtown",0
"882","2020-04-06 09:20:00",6,"Downtown",0
"883","2020-04-06 09:20:00",6,"Downtown",10
"884","2020-04-06 09:20:00",9,"Broadview",10
"885","2020-04-06 09:20:00",14,"Easton",10
"886","2020-04-06 09:20:00",15,"Weston",3
"887","2020-04-06 09:20:00",15,"Weston",10
"888","2020-04-06 09:20:00",17,"Oak Willow",10
"889","2020-04-06 09:20:00",18,"East Parton",6
"890","2020-04-06 09:25:00",2,"Northwest",7
"891","2020-04-06 09:25:00",3,"Old Town",6
"892","2020-04-06 09:25:00",13,"Cheddarford",1
"893","2020-04-06 09:25:00",15,"Weston",9
"894","2020-04-06 09:25:00",15,"Weston",10
"895","2020-04-06 09:30:00",2,"Northwest",1
"896","2020-04-06 09:30:00",7,"Wilson Forest",9
"897","2020-04-06 09:30:00",8,"Scenic Vista",7
"898","2020-04-06 09:30:00",9,"Broadview",3
"899","2020-04-06 09:30:00",9,"Broadview",2
"900","2020-04-06 09:30:00",9,"Broadview",1
"901","2020-04-06 09:30:00",12,"Pepper Mill",6
"902","2020-04-06 09:30:00",15,"Weston",0
"903","2020-04-06 09:35:00",1,"Palace Hills",4
"904","2020-04-06 09:35:00",2,"Northwest",10
"905","2020-04-06 09:35:00",8,"Scenic Vista",9
"906","2020-04-06 09:35:00",8,"Scenic Vista",4
"907","2020-04-06 09:35:00",9,"Broadview",6
"908","2020-04-06 09:35:00",9,"Broadview",9
"909","2020-04-06 09:35:00",13,"Cheddarford",6
"910","2020-04-06 09:35:00",15,"Weston",8
"911","2020-04-06 09:35:00",15,"Weston",1
"912","2020-04-06 09:35:00",15,"Weston",0
"913","2020-04-06 09:35:00",16,"Southton",5
"914","2020-04-06 09:35:00",18,"East Parton",3
"915","2020-04-06 09:40:00",2,"Northwest",10
"916","2020-04-06 09:40:00",3,"Old Town",2
"917","2020-04-06 09:40:00",4,"Safe Town",9
"918","2020-04-06 09:40:00",6,"Downtown",10
"919","2020-04-06 09:40:00",16,"Southton",6
"920","2020-04-06 09:45:00",1,"Palace Hills",4
"921","2020-04-06 09:45:00",6,"Downtown",2
"922","2020-04-06 09:45:00",8,"Scenic Vista",10
"923","2020-04-06 09:45:00",9,"Broadview",10
"924","2020-04-06 09:45:00",15,"Weston",5
"925","2020-04-06 09:45:00",15,"Weston",8
"926","2020-04-06 09:45:00",15,"Weston",1
"927","2020-04-06 09:45:00",15,"Weston",2
"928","2020-04-06 09:50:00",2,"Northwest",6
"929","2020-04-06 09:50:00",3,"Old Town",10
"930","2020-04-06 09:50:00",5,"Southwest",7
"931","2020-04-06 09:50:00",6,"Downtown",10
"932","2020-04-06 09:50:00",8,"Scenic Vista",9
"933","2020-04-06 09:50:00",9,"Broadview",1
"934","2020-04-06 09:50:00",14,"Easton",10
"935","2020-04-06 09:50:00",15,"Weston",5
"936","2020-04-06 09:50:00",15,"Weston",7
"937","2020-04-06 09:50:00",18,"East Parton",8
"938","2020-04-06 09:55:00",2,"Northwest",1
"939","2020-04-06 09:55:00",3,"Old Town",1
"940","2020-04-06 09:55:00",6,"Downtown",10
"941","2020-04-06 09:55:00",12,"Pepper Mill",4
"942","2020-04-06 09:55:00",13,"Cheddarford",8
"943","2020-04-06 09:55:00",15,"Weston",10
"944","2020-04-06 09:55:00",18,"East Parton",6
"945","2020-04-06 10:00:00",1,"Palace Hills",0
"946","2020-04-06 10:00:00",2,"Northwest",1
"947","2020-04-06 10:00:00",3,"Old Town",5
"948","2020-04-06 10:00:00",4,"Safe Town",10
"949","2020-04-06 10:00:00",8,"Scenic Vista",7
"950","2020-04-06 10:00:00",9,"Broadview",0
"951","2020-04-06 10:00:00",9,"Broadview",5
"952","2020-04-06 10:00:00",10,"Chapparal",10
"953","2020-04-06 10:00:00",15,"Weston",1
"954","2020-04-06 10:00:00",15,"Weston",3
"955","2020-04-06 10:00:00",16,"Southton",2
"956","2020-04-06 10:05:00",9,"Broadview",0
"957","2020-04-06 10:05:00",16,"Southton",6
"958","2020-04-06 10:10:00",2,"Northwest",10
"959","2020-04-06 10:10:00",3,"Old Town",0
"960","2020-04-06 10:10:00",8,"Scenic Vista",5
"961","2020-04-06 10:10:00",14,"Easton",7
"962","2020-04-06 10:10:00",15,"Weston",10
"963","2020-04-06 10:10:00",17,"Oak Willow",9
"964","2020-04-06 10:10:00",18,"East Parton",7
"965","2020-04-06 10:15:00",2,"Northwest",7
"966","2020-04-06 10:15:00",5,"Southwest",4
"967","2020-04-06 10:15:00",16,"Southton",0
"968","2020-04-06 10:15:00",18,"East Parton",1
"969","2020-04-06 10:15:00",18,"East Parton",8
"970","2020-04-06 10:15:00",19,"West Parton",3
"971","2020-04-06 10:20:00",6,"Downtown",2
"972","2020-04-06 10:20:00",8,"Scenic Vista",8
"973","2020-04-06 10:20:00",9,"Broadview",4
"974","2020-04-06 10:20:00",9,"Broadview",0
"975","2020-04-06 10:20:00",15,"Weston",8
"976","2020-04-06 10:20:00",16,"Southton",8
"977","2020-04-06 10:20:00",16,"Southton",10
"978","2020-04-06 10:20:00",17,"Oak Willow",8
"979","2020-04-06 10:20:00",17,"Oak Willow",4
"980","2020-04-06 10:25:00",1,"Palace Hills",2
"981","2020-04-06 10:25:00",6,"Downtown",8
"982","2020-04-06 10:25:00",8,"Scenic Vista",2
"983","2020-04-06 10:25:00",9,"Broadview",8
"984","2020-04-06 10:25:00",10,"Chapparal",0
"985","2020-04-06 10:25:00",15,"Weston",9
"986","2020-04-06 10:25:00",15,"Weston",10
"987","2020-04-06 10:25:00",16,"Southton",0
"988","2020-04-06 10:25:00",16,"Southton",1
"989","2020-04-06 10:25:00",18,"East Parton",9
"990","2020-04-06 10:30:00",3,"Old Town",7
"991","2020-04-06 10:30:00",6,"Downtown",6
"992","2020-04-06 10:30:00",6,"Downtown",1
"993","2020-04-06 10:30:00",9,"Broadview",4
"994","2020-04-06 10:30:00",9,"Broadview",4
"995","2020-04-06 10:30:00",10,"Chapparal",1
"996","2020-04-06 10:30:00",16,"Southton",2
"997","2020-04-06 10:35:00",3,"Old Town",9
"998","2020-04-06 10:35:00",6,"Downtown",8
"999","2020-04-06 10:35:00",6,"Downtown",1
"1000","2020-04-06 10:35:00",10,"Chapparal",9
"1001","2020-04-06 10:35:00",12,"Pepper Mill",10
"1002","2020-04-06 10:35:00",15,"Weston",4
"1003","2020-04-06 10:40:00",6,"Downtown",8
"1004","2020-04-06 10:40:00",6,"Downtown",9
"1005","2020-04-06 10:40:00",6,"Downtown",0
"1006","2020-04-06 10:40:00",8,"Scenic Vista",3
"1007","2020-04-06 10:40:00",9,"Broadview",4
"1008","2020-04-06 10:40:00",15,"Weston",0
"1009","2020-04-06 10:40:00",15,"Weston",0
"1010","2020-04-06 10:40:00",15,"Weston",10
"1011","2020-04-06 10:40:00",17,"Oak Willow",5
"1012","2020-04-06 10:45:00",1,"Palace Hills",9
"1013","2020-04-06 10:45:00",2,"Northwest",1
