"","time","location","Location_name","buildings"
"528","2020-04-06 06:00:00",8,"Scenic Vista",4
"529","2020-04-06 06:00:00",12,"Pepper Mill",10
"530","2020-04-06 06:00:00",14,"Easton",6
"531","2020-04-06 06:00:00",19,"West Parton",8
"532","2020-04-06 06:00:00",19,"West Parton",5
"533","2020-04-06 06:05:00",6,"Downtown",8
"534","2020-04-06 06:05:00",6,"Downtown",3
"535","2020-04-06 06:05:00",8,"Scenic Vista",3
"536","2020-04-06 06:05:00",9,"Broadview",3
"537","2020-04-06 06:05:00",14,"Easton",8
"538","2020-04-06 06:05:00",16,"Southton",4
"539","2020-04-06 06:10:00",3,"Old Town",7
"540","2020-04-06 06:10:00",3,"Old Town",1
"541","2020-04-06 06:10:00",3,"Old Town",8
"542","2020-04-06 06:10:00",3,"Old Town",3
"543","2020-04-06 06:10:00",6,"Downtown",9
"544","2020-04-06 06:10:00",6,"Downtown",10
"545","2020-04-06 06:10:00",6,"Downtown",5
"546","2020-04-06 06:10:00",8,"Scenic Vista",8
"547","2020-04-06 06:10:00",8,"Scenic Vista",8
"548","2020-04-06 06:10:00",8,"Scenic Vista",7
"549","2020-04-06 06:10:00",9,"Broadview",4
"550","2020-04-06 06:10:00",11,"Terrapin",10
"551","2020-04-06 06:10:00",15,"Weston",5
"552","2020-04-06 06:10:00",15,"Weston",7
"553","2020-04-06 06:10:00",15,"Weston",5
"554","2020-04-06 06:10:00",16,"Southton",3
"555","2020-04-06 06:10:00",19,"West Parton",10
"556","2020-04-06 06:15:00",2,"Northwest",1
"557","2020-04-06 06:15:00",3,"Old Town",10
"558","2020-04-06 06:15:00",6,"Downtown",2
"559","2020-04-06 06:15:00",6,"Downtown",10
"560","2020-04-06 06:15:00",8,"Scenic Vista",5
"561","2020-04-06 06:15:00",9,"Broadview",9
"562","2020-04-06 06:15:00",10,"Chapparal",10
"563","2020-04-06 06:15:00",14,"Easton",3
"564","2020-04-06 06:15:00",14,"Easton",10
"565","2020-04-06 06:15:00",19,"West Parton",5
"566","2020-04-06 06:20:00",8,"Scenic Vista",1
"567","2020-04-06 06:20:00",16,"Southton",8
"568","2020-04-06 06:25:00",1,"Palace Hills",10
"569","2020-04-06 06:25:00",2,"Northwest",0
"570","2020-04-06 06:25:00",3,"Old Town",6
"571","2020-04-06 06:25:00",3,"Old Town",0
"572","2020-04-06 06:25:00",5,"Southwest",9
"573","2020-04-06 06:25:00",9,"Broadview",10
"574","2020-04-06 06:25:00",15,"Weston",4
"575","2020-04-06 06:25:00",15,"Weston",6
"576","2020-04-06 06:25:00",16,"Southton",10
"577","2020-04-06 06:30:00",1,"Palace Hills",2
"578","2020-04-06 06:30:00",2,"Northwest",9
"579","2020-04-06 06:30:00",3,"Old Town",9
"580","2020-04-06 06:30:00",5,"Southwest",10
"581","2020-04-06 06:30:00",5,"Southwest",1
"582","2020-04-06 06:30:00",6,"Downtown",3
"583","2020-04-06 06:30:00",6,"Downtown",4
"584","2020-04-06 06:30:00",10,"Chapparal",2
"585","2020-04-06 06:30:00",13,"Cheddarford",3
"586","2020-04-06 06:30:00",15,"Weston",1
"587","2020-04-06 06:30:00",15,"Weston",4
"588","2020-04-06 06:30:00",16,"Southton",0
"589","2020-04-06 06:35:00",3,"Old Town",6
"590","2020-04-06 06:35:00",8,"Scenic Vista",7
"591","2020-04-06 06:35:00",8,"Scenic Vista",10
"592","2020-04-06 06:35:00",10,"Chapparal",8
"593","2020-04-06 06:35:00",14,"Easton",10
"594","2020-04-06 06:35:00",15,"Weston",10
"595","2020-04-06 06:40:00",1,"Palace Hills",1
"596","2020-04-06 06:40:00",2,"Northwest",10
"597","2020-04-06 06:40:00",3,"Old Town",10
"598","2020-04-06 06:40:00",9,"Broadview",0
"599","2020-04-06 06:40:00",12,"Pepper Mill",0
"600","2020-04-06 06:40:00",15,"Weston",6
"601","2020-04-06 06:40:00",17,"Oak Willow",7
"602","2020-04-06 06:45:00",6,"Downtown",4
"603","2020-04-06 06:45:00",8,"Scenic Vista",2
"604","2020-04-06 06:45:00",9,"Broadview",9
"605","2020-04-06 06:45:00",15,"Weston",0
"606","2020-04-06 06:45:00",16,"Southton",4
"607","2020-04-06 06:50:00",1,"Palace Hills",8
"608","2020-04-06 06:50:00",4,"Safe Town",3
"609","2020-04-06 06:50:00",6,"Downtown",8
"610","2020-04-06 06:50:00",8,"Scenic Vista",6
"611","2020-04-06 06:50:00",15,"Weston",10
"612","2020-04-06 06:50:00",15,"Weston",10
"613","2020-04-06 06:50:00",18,"East Parton",1
"614","2020-04-06 06:55:00",5,"Southwest",5
"615","2020-04-06 06:55:00",6,"Downtown",2
"616","2020-04-06 06:55:00",8,"Scenic Vista",5
"617","2020-04-06 06:55:00",9,"Broadview",7
"618","2020-04-06 06:55:00",9,"Broadview",4
"619","2020-04-06 06:55:00",10,"Chapparal",1
"620","2020-04-06 06:55:00",15,"Weston",2
"621","2020-04-06 06:55:00",19,"West Parton",3
"622","2020-04-06 07:00:00",1,"Palace Hills",5
"623","2020-04-06 07:00:00",2,"Northwest",7
"624","2020-04-06 07:00:00",2,"Northwest",6
"625","2020-04-06 07:00:00",3,"Old Town",3
"626","2020-04-06 07:00:00",5,"Southwest",0
"627","2020-04-06 07:00:00",6,"Downtown",10
"628","2020-04-06 07:00:00",7,"Wilson Forest",NA
"629","2020-04-06 07:00:00",8,"Scenic Vista",6
"630","2020-04-06 07:00:00",9,"Broadview",2
"631","2020-04-06 07:00:00",9,"Broadview",4
"632","2020-04-06 07:00:00",9,"Broadview",5
"633","2020-04-06 07:00:00",15,"Weston",9
"634","2020-04-06 07:05:00",2,"Northwest",5
"635","2020-04-06 07:05:00",6,"Downtown",10
"636","2020-04-06 07:05:00",8,"Scenic Vista",1
"637","2020-04-06 07:05:00",8,"Scenic Vista",4
"638","2020-04-06 07:05:00",9,"Broadview",5
"639","2020-04-06 07:05:00",10,"Chapparal",3
"640","2020-04-06 07:05:00",13,"Cheddarford",10
"641","2020-04-06 07:05:00",15,"Weston",3
"642","2020-04-06 07:10:00",3,"Old Town",7
"643","2020-04-06 07:10:00",4,"Safe Town",2
"644","2020-04-06 07:10:00",6,"Downtown",9
"645","2020-04-06 07:10:00",8,"Scenic Vista",8
"646","2020-04-06 07:10:00",8,"Scenic Vista",1
"647","2020-04-06 07:10:00",9,"Broadview",8
"648","2020-04-06 07:10:00",9,"Broadview",4
"649","2020-04-06 07:10:00",12,"Pepper Mill",2
"650","2020-04-06 07:10:00",14,"Easton",0
"651","2020-04-06 07:10:00",17,"Oak Willow",7
"652","2020-04-06 07:10:00",17,"Oak Willow",3
"653","2020-04-06 07:10:00",17,"Oak Willow",1
"654","2020-04-06 07:10:00",18,"East Parton",4
"655","2020-04-06 07:10:00",19,"West Parton",6
"656","2020-04-06 07:10:00",19,"West Parton",8
"657","2020-04-06 07:10:00",19,"West Parton",10
"658","2020-04-06 07:15:00",1,"Palace Hills",2
"659","2020-04-06 07:15:00",2,"Northwest",10
"660","2020-04-06 07:15:00",3,"Old Town",0
"661","2020-04-06 07:15:00",3,"Old Town",3
"662","2020-04-06 07:15:00",6,"Downtown",10
"663","2020-04-06 07:15:00",8,"Scenic Vista",1
"664","2020-04-06 07:15:00",9,"Broadview",9
"665","2020-04-06 07:15:00",10,"Chapparal",9
"666","2020-04-06 07:15:00",14,"Easton",0
"667","2020-04-06 07:15:00",15,"Weston",10
"668","2020-04-06 07:15:00",15,"Weston",6
"669","2020-04-06 07:20:00",2,"Northwest",3
"670","2020-04-06 07:20:00",3,"Old Town",5
"671","2020-04-06 07:20:00",3,"Old Town",7
"672","2020-04-06 07:20:00",4,"Safe Town",8
"673","2020-04-06 07:20:00",6,"Downtown",3
"674","2020-04-06 07:20:00",8,"Scenic Vista",10
"675","2020-04-06 07:20:00",9,"Broadview",10
"676","2020-04-06 07:20:00",16,"Southton",0
"677","2020-04-06 07:20:00",17,"Oak Willow",3
"678","2020-04-06 07:25:00",2,"Northwest",9
"679","2020-04-06 07:25:00",2,"Northwest",5
"680","2020-04-06 07:25:00",3,"Old Town",2
"681","2020-04-06 07:25:00",3,"Old Town",4
"682","2020-04-06 07:25:00",6,"Downtown",6
"683","2020-04-06 07:25:00",6,"Downtown",8
"684","2020-04-06 07:25:00",9,"Broadview",4
"685","2020-04-06 07:25:00",11,"Terrapin",10
"686","2020-04-06 07:25:00",12,"Pepper Mill",6
"687","2020-04-06 07:25:00",14,"Easton",7
"688","2020-04-06 07:25:00",14,"Easton",6
"689","2020-04-06 07:25:00",15,"Weston",4
"690","2020-04-06 07:30:00",6,"Downtown",5
"691","2020-04-06 07:30:00",6,"Downtown",6
"692","2020-04-06 07:30:00",8,"Scenic Vista",1
"693","2020-04-06 07:30:00",9,"Broadview",4
"694","2020-04-06 07:30:00",14,"Easton",10
"695","2020-04-06 07:30:00",15,"Weston",7
"696","2020-04-06 07:30:00",19,"West Parton",6
"697","2020-04-06 07:30:00",19,"West Parton",8
"698","2020-04-06 07:30:00",19,"West Parton",10
"699","2020-04-06 07:35:00",2,"Northwest",5
"700","2020-04-06 07:35:00",3,"Old Town",1
"701","2020-04-06 07:35:00",6,"Downtown",4
"702","2020-04-06 07:35:00",9,"Broadview",5
"703","2020-04-06 07:35:00",9,"Broadview",10
"704","2020-04-06 07:35:00",10,"Chapparal",10
"705","2020-04-06 07:35:00",15,"Weston",1
"706","2020-04-06 07:35:00",15,"Weston",9
"707","2020-04-06 07:35:00",15,"Weston",6
"708","2020-04-06 07:35:00",15,"Weston",1
"709","2020-04-06 07:35:00",15,"Weston",9
"710","2020-04-06 07:35:00",16,"Southton",10
"711","2020-04-06 07:40:00",1,"Palace Hills",10
"712","2020-04-06 07:40:00",1,"Palace Hills",10
"713","2020-04-06 07:40:00",6,"Downtown",7
"714","2020-04-06 07:40:00",6,"Downtown",2
"715","2020-04-06 07:40:00",8,"Scenic Vista",6
"716","2020-04-06 07:40:00",14,"Easton",3
"717","2020-04-06 07:40:00",15,"Weston",5
"718","2020-04-06 07:45:00",6,"Downtown",9
"719","2020-04-06 07:45:00",6,"Downtown",8
"720","2020-04-06 07:45:00",8,"Scenic Vista",2
"721","2020-04-06 07:45:00",8,"Scenic Vista",9
"722","2020-04-06 07:45:00",10,"Chapparal",4
"723","2020-04-06 07:45:00",13,"Cheddarford",7
"724","2020-04-06 07:45:00",16,"Southton",10
"725","2020-04-06 07:45:00",17,"Oak Willow",2
"726","2020-04-06 07:50:00",3,"Old Town",2
"727","2020-04-06 07:50:00",12,"Pepper Mill",8
"728","2020-04-06 07:50:00",12,"Pepper Mill",10
"729","2020-04-06 07:50:00",14,"Easton",2
"730","2020-04-06 07:50:00",14,"Easton",1
"731","2020-04-06 07:50:00",15,"Weston",4
"732","2020-04-06 07:50:00",15,"Weston",1
"733","2020-04-06 07:50:00",19,"West Parton",10
"734","2020-04-06 07:55:00",6,"Downtown",7
"735","2020-04-06 07:55:00",6,"Downtown",3
"736","2020-04-06 07:55:00",9,"Broadview",9
"737","2020-04-06 07:55:00",10,"Chapparal",0
"738","2020-04-06 07:55:00",15,"Weston",3
"739","2020-04-06 07:55:00",16,"Southton",8
"740","2020-04-06 07:55:00",19,"West Parton",5
"741","2020-04-06 07:55:00",19,"West Parton",4
"742","2020-04-06 07:55:00",19,"West Parton",5
"743","2020-04-06 08:00:00",3,"Old Town",4
"744","2020-04-06 08:00:00",3,"Old Town",2
"745","2020-04-06 08:00:00",3,"Old Town",10
"746","2020-04-06 08:00:00",4,"Safe Town",8
"747","2020-04-06 08:00:00",8,"Scenic Vista",4
"748","2020-04-06 08:00:00",13,"Cheddarford",4
"749","2020-04-06 08:05:00",1,"Palace Hills",0
"750","2020-04-06 08:05:00",8,"Scenic Vista",5
"751","2020-04-06 08:05:00",8,"Scenic Vista",7
"752","2020-04-06 08:05:00",8,"Scenic Vista",10
"753","2020-04-06 08:05:00",9,"Broadview",3
"754","2020-04-06 08:05:00",14,"Easton",8
"755","2020-04-06 08:10:00",2,"Northwest",3
"756","2020-04-06 08:10:00",2,"Northwest",8
"757","2020-04-06 08:10:00",2,"Northwest",6
"758","2020-04-06 08:10:00",3,"Old Town",2
"759","2020-04-06 08:10:00",3,"Old Town",3
"760","2020-04-06 08:10:00",4,"Safe Town",4
"761","2020-04-06 08:10:00",6,"Downtown",0
"762","2020-04-06 08:10:00",8,"Scenic Vista",10
"763","2020-04-06 08:10:00",14,"Easton",2
"764","2020-04-06 08:15:00",2,"Northwest",5
"765","2020-04-06 08:15:00",5,"Southwest",6
"766","2020-04-06 08:15:00",9,"Broadview",2
"767","2020-04-06 08:15:00",11,"Terrapin",10
"768","2020-04-06 08:15:00",15,"Weston",4
"769","2020-04-06 08:15:00",16,"Southton",2
"770","2020-04-06 08:20:00",1,"Palace Hills",10
"771","2020-04-06 08:20:00",2,"Northwest",7
"772","2020-04-06 08:20:00",3,"Old Town",8
"773","2020-04-06 08:20:00",3,"Old Town",1
"774","2020-04-06 08:20:00",3,"Old Town",5
"775","2020-04-06 08:20:00",3,"Old Town",8
"776","2020-04-06 08:20:00",9,"Broadview",7
"777","2020-04-06 08:20:00",14,"Easton",4
"778","2020-04-06 08:25:00",2,"Northwest",4
"779","2020-04-06 08:25:00",2,"Northwest",8
"780","2020-04-06 08:25:00",3,"Old Town",3
"781","2020-04-06 08:25:00",3,"Old Town",1
"782","2020-04-06 08:25:00",3,"Old Town",0
"783","2020-04-06 08:25:00",6,"Downtown",10
"784","2020-04-06 08:25:00",6,"Downtown",3
"785","2020-04-06 08:25:00",8,"Scenic Vista",1
"786","2020-04-06 08:25:00",9,"Broadview",4
"787","2020-04-06 08:25:00",13,"Cheddarford",2
"788","2020-04-06 08:25:00",15,"Weston",4
"789","2020-04-06 08:25:00",16,"Southton",4
"790","2020-04-06 08:25:00",17,"Oak Willow",4
"791","2020-04-06 08:25:00",18,"East Parton",4
"792","2020-04-06 08:30:00",1,"Palace Hills",7
"793","2020-04-06 08:30:00",5,"Southwest",6
"794","2020-04-06 08:30:00",6,"Downtown",6
"795","2020-04-06 08:30:00",6,"Downtown",4
"796","2020-04-06 08:30:00",8,"Scenic Vista",0
"797","2020-04-06 08:30:00",10,"Chapparal",8
"798","2020-04-06 08:30:00",10,"Chapparal",2
"799","2020-04-06 08:30:00",13,"Cheddarford",3
"800","2020-04-06 08:30:00",14,"Easton",0
"801","2020-04-06 08:30:00",18,"East Parton",0
"802","2020-04-06 08:35:00",3,"Old Town",1
"803","2020-04-06 08:35:00",6,"Downtown",4
"804","2020-04-06 08:35:00",8,"Scenic Vista",1
"805","2020-04-06 08:35:00",9,"Broadview",4
"806","2020-04-06 08:35:00",10,"Chapparal",7
"807","2020-04-06 08:35:00",13,"Cheddarford",4
"808","2020-04-06 08:35:00",14,"Easton",5
"809","2020-04-06 08:35:00",15,"Weston",0
"810","2020-04-06 08:40:00",2,"Northwest",8
"811","2020-04-06 08:40:00",2,"Northwest",7
"812","2020-04-06 08:40:00",3,"Old Town",10
"813","2020-04-06 08:40:00",8,"Scenic Vista",0
"814","2020-04-06 08:40:00",9,"Broadview",1
"815","2020-04-06 08:40:00",9,"Broadview",0
"816","2020-04-06 08:40:00",14,"Easton",4
"817","2020-04-06 08:40:00",15,"Weston",6
"818","2020-04-06 08:40:00",17,"Oak Willow",10
"819","2020-04-06 08:40:00",18,"East Parton",3
"820","2020-04-06 08:45:00",2,"Northwest",4
"821","2020-04-06 08:45:00",3,"Old Town",10
"822","2020-04-06 08:45:00",5,"Southwest",1
"823","2020-04-06 08:45:00",6,"Downtown",10
"824","2020-04-06 08:45:00",8,"Scenic Vista",1
"825","2020-04-06 08:45:00",8,"Scenic Vista",5
"826","2020-04-06 08:45:00",15,"Weston",10
"827","2020-04-06 08:45:00",18,"East Parton",2
"828","2020-04-06 08:45:00",18,"East Parton",7
"829","2020-04-06 08:45:00",19,"West Parton",9
"830","2020-04-06 08:50:00",2,"Northwest",8
"831","2020-04-06 08:50:00",5,"Southwest",1
"832","2020-04-06 08:50:00",9,"Broadview",4
"833","2020-04-06 08:50:00",9,"Broadview",6
"834","2020-04-06 08:50:00",9,"Broadview",4
"835","2020-04-06 08:50:00",10,"Chapparal",1
"836","2020-04-06 08:50:00",15,"Weston",10
"837","2020-04-06 08:50:00",15,"Weston",0
"838","2020-04-06 08:50:00",15,"Weston",8
"839","2020-04-06 08:50:00",19,"West Parton",1
"840","2020-04-06 08:55:00",6,"Downtown",0
"841","2020-04-06 08:55:00",8,"Scenic Vista",3
"842","2020-04-06 08:55:00",9,"Broadview",4
"843","2020-04-06 08:55:00",18,"East Parton",10
"844","2020-04-06 09:00:00",5,"Southwest",5
"845","2020-04-06 09:00:00",14,"Easton",6
"846","2020-04-06 09:00:00",14,"Easton",10
"847","2020-04-06 09:00:00",17,"Oak Willow",1
"848","2020-04-06 09:00:00",19,"West Parton",0
"849","2020-04-06 09:05:00",2,"Northwest",0
"850","2020-04-06 09:05:00",3,"Old Town",3
"851","2020-04-06 09:05:00",5,"Southwest",4
"852","2020-04-06 09:05:00",6,"Downtown",4
"853","2020-04-06 09:05:00",8,"Scenic Vista",6
"854","2020-04-06 09:05:00",9,"Broadview",5
"855","2020-04-06 09:05:00",9,"Broadview",6
"856","2020-04-06 09:05:00",12,"Pepper Mill",10
"857","2020-04-06 09:05:00",17,"Oak Willow",5
"858","2020-04-06 09:10:00",2,"Northwest",9
"859","2020-04-06 09:10:00",3,"Old Town",2
"860","2020-04-06 09:10:00",5,"Southwest",9
"861","2020-04-06 09:10:00",6,"Downtown",0
"862","2020-04-06 09:10:00",9,"Broadview",7
"863","2020-04-06 09:10:00",10,"Chapparal",2
"864","2020-04-06 09:10:00",11,"Terrapin",10
"865","2020-04-06 09:10:00",12,"Pepper Mill",10
"866","2020-04-06 09:10:00",14,"Easton",10
"867","2020-04-06 09:10:00",15,"Weston",6
"868","2020-04-06 09:10:00",18,"East Parton",4
"869","2020-04-06 09:10:00",18,"East Parton",7
"870","2020-04-06 09:15:00",1,"Palace Hills",10
"871","2020-04-06 09:15:00",2,"Northwest",2
"872","2020-04-06 09:15:00",3,"Old Town",4
"873","2020-04-06 09:15:00",8,"Scenic Vista",2
"874","2020-04-06 09:15:00",8,"Scenic Vista",7
"875","2020-04-06 09:15:00",9,"Broadview",3
"876","2020-04-06 09:15:00",15,"Weston",0
"877","2020-04-06 09:15:00",19,"West Parton",1
"878","2020-04-06 09:15:00",19,"West Parton",2
"879","2020-04-06 09:20:00",2,"Northwest",0
"880","2020-04-06 09:20:00",3,"Old Town",7
"881","2020-04-06 09:20:00",6,"Downtown",0
"882","2020-04-06 09:20:00",6,"Downtown",9
"883","2020-04-06 09:20:00",6,"Downtown",3
"884","2020-04-06 09:20:00",9,"Broadview",0
"885","2020-04-06 09:20:00",14,"Easton",9
"886","2020-04-06 09:20:00",15,"Weston",3
"887","2020-04-06 09:20:00",15,"Weston",7
"888","2020-04-06 09:20:00",17,"Oak Willow",1
"889","2020-04-06 09:20:00",18,"East Parton",9
"890","2020-04-06 09:25:00",2,"Northwest",8
"891","2020-04-06 09:25:00",3,"Old Town",1
"892","2020-04-06 09:25:00",13,"Cheddarford",5
"893","2020-04-06 09:25:00",15,"Weston",1
"894","2020-04-06 09:25:00",15,"Weston",7
"895","2020-04-06 09:30:00",2,"Northwest",2
"896","2020-04-06 09:30:00",7,"Wilson Forest",NA
"897","2020-04-06 09:30:00",8,"Scenic Vista",2
"898","2020-04-06 09:30:00",9,"Broadview",2
"899","2020-04-06 09:30:00",9,"Broadview",9
"900","2020-04-06 09:30:00",9,"Broadview",4
"901","2020-04-06 09:30:00",12,"Pepper Mill",4
"902","2020-04-06 09:30:00",15,"Weston",5
"903","2020-04-06 09:35:00",1,"Palace Hills",6
"904","2020-04-06 09:35:00",2,"Northwest",6
"905","2020-04-06 09:35:00",8,"Scenic Vista",2
"906","2020-04-06 09:35:00",8,"Scenic Vista",7
"907","2020-04-06 09:35:00",9,"Broadview",3
"908","2020-04-06 09:35:00",9,"Broadview",5
"909","2020-04-06 09:35:00",13,"Cheddarford",10
"910","2020-04-06 09:35:00",15,"Weston",2
"911","2020-04-06 09:35:00",15,"Weston",5
"912","2020-04-06 09:35:00",15,"Weston",9
"913","2020-04-06 09:35:00",16,"Southton",10
"914","2020-04-06 09:35:00",18,"East Parton",2
"915","2020-04-06 09:40:00",2,"Northwest",4
"916","2020-04-06 09:40:00",3,"Old Town",3
"917","2020-04-06 09:40:00",4,"Safe Town",7
"918","2020-04-06 09:40:00",6,"Downtown",2
"919","2020-04-06 09:40:00",16,"Southton",2
"920","2020-04-06 09:45:00",1,"Palace Hills",10
"921","2020-04-06 09:45:00",6,"Downtown",10
"922","2020-04-06 09:45:00",8,"Scenic Vista",0
"923","2020-04-06 09:45:00",9,"Broadview",6
"924","2020-04-06 09:45:00",15,"Weston",0
"925","2020-04-06 09:45:00",15,"Weston",9
"926","2020-04-06 09:45:00",15,"Weston",8
"927","2020-04-06 09:45:00",15,"Weston",1
"928","2020-04-06 09:50:00",2,"Northwest",9
"929","2020-04-06 09:50:00",3,"Old Town",0
"930","2020-04-06 09:50:00",5,"Southwest",10
"931","2020-04-06 09:50:00",6,"Downtown",10
"932","2020-04-06 09:50:00",8,"Scenic Vista",5
"933","2020-04-06 09:50:00",9,"Broadview",3
"934","2020-04-06 09:50:00",14,"Easton",6
"935","2020-04-06 09:50:00",15,"Weston",10
"936","2020-04-06 09:50:00",15,"Weston",1
"937","2020-04-06 09:50:00",18,"East Parton",4
"938","2020-04-06 09:55:00",2,"Northwest",9
"939","2020-04-06 09:55:00",3,"Old Town",1
"940","2020-04-06 09:55:00",6,"Downtown",1
"941","2020-04-06 09:55:00",12,"Pepper Mill",10
"942","2020-04-06 09:55:00",13,"Cheddarford",2
"943","2020-04-06 09:55:00",15,"Weston",6
"944","2020-04-06 09:55:00",18,"East Parton",9
"945","2020-04-06 10:00:00",1,"Palace Hills",3
"946","2020-04-06 10:00:00",2,"Northwest",10
"947","2020-04-06 10:00:00",3,"Old Town",7
"948","2020-04-06 10:00:00",4,"Safe Town",10
"949","2020-04-06 10:00:00",8,"Scenic Vista",4
"950","2020-04-06 10:00:00",9,"Broadview",7
"951","2020-04-06 10:00:00",9,"Broadview",0
"952","2020-04-06 10:00:00",10,"Chapparal",5
"953","2020-04-06 10:00:00",15,"Weston",3
"954","2020-04-06 10:00:00",15,"Weston",3
"955","2020-04-06 10:00:00",16,"Southton",8
"956","2020-04-06 10:05:00",9,"Broadview",2
"957","2020-04-06 10:05:00",16,"Southton",5
"958","2020-04-06 10:10:00",2,"Northwest",1
"959","2020-04-06 10:10:00",3,"Old Town",3
"960","2020-04-06 10:10:00",8,"Scenic Vista",8
"961","2020-04-06 10:10:00",14,"Easton",1
"962","2020-04-06 10:10:00",15,"Weston",1
"963","2020-04-06 10:10:00",17,"Oak Willow",7
"964","2020-04-06 10:10:00",18,"East Parton",10
"965","2020-04-06 10:15:00",2,"Northwest",8
"966","2020-04-06 10:15:00",5,"Southwest",2
"967","2020-04-06 10:15:00",16,"Southton",4
"968","2020-04-06 10:15:00",18,"East Parton",0
"969","2020-04-06 10:15:00",18,"East Parton",0
"970","2020-04-06 10:15:00",19,"West Parton",1
"971","2020-04-06 10:20:00",6,"Downtown",2
"972","2020-04-06 10:20:00",8,"Scenic Vista",10
"973","2020-04-06 10:20:00",9,"Broadview",5
"974","2020-04-06 10:20:00",9,"Broadview",5
"975","2020-04-06 10:20:00",15,"Weston",2
"976","2020-04-06 10:20:00",16,"Southton",10
"977","2020-04-06 10:20:00",16,"Southton",10
"978","2020-04-06 10:20:00",17,"Oak Willow",6
"979","2020-04-06 10:20:00",17,"Oak Willow",0
"980","2020-04-06 10:25:00",1,"Palace Hills",10
"981","2020-04-06 10:25:00",6,"Downtown",1
"982","2020-04-06 10:25:00",8,"Scenic Vista",9
"983","2020-04-06 10:25:00",9,"Broadview",4
"984","2020-04-06 10:25:00",10,"Chapparal",9
"985","2020-04-06 10:25:00",15,"Weston",8
"986","2020-04-06 10:25:00",15,"Weston",10
"987","2020-04-06 10:25:00",16,"Southton",5
"988","2020-04-06 10:25:00",16,"Southton",0
"989","2020-04-06 10:25:00",18,"East Parton",3
"990","2020-04-06 10:30:00",3,"Old Town",8
"991","2020-04-06 10:30:00",6,"Downtown",9
"992","2020-04-06 10:30:00",6,"Downtown",8
"993","2020-04-06 10:30:00",9,"Broadview",1
"994","2020-04-06 10:30:00",9,"Broadview",2
"995","2020-04-06 10:30:00",10,"Chapparal",4
"996","2020-04-06 10:30:00",16,"Southton",4
"997","2020-04-06 10:35:00",3,"Old Town",7
"998","2020-04-06 10:35:00",6,"Downtown",10
"999","2020-04-06 10:35:00",6,"Downtown",3
"1000","2020-04-06 10:35:00",10,"Chapparal",2
"1001","2020-04-06 10:35:00",12,"Pepper Mill",1
"1002","2020-04-06 10:35:00",15,"Weston",1
"1003","2020-04-06 10:40:00",6,"Downtown",9
"1004","2020-04-06 10:40:00",6,"Downtown",3
"1005","2020-04-06 10:40:00",6,"Downtown",8
"1006","2020-04-06 10:40:00",8,"Scenic Vista",1
"1007","2020-04-06 10:40:00",9,"Broadview",7
"1008","2020-04-06 10:40:00",15,"Weston",4
"1009","2020-04-06 10:40:00",15,"Weston",5
"1010","2020-04-06 10:40:00",15,"Weston",7
"1011","2020-04-06 10:40:00",17,"Oak Willow",10
"1012","2020-04-06 10:45:00",1,"Palace Hills",0
"1013","2020-04-06 10:45:00",2,"Northwest",5
