"","time","location","Location_name","roads_and_bridges"
"528","2020-04-06 06:00:00",8,"Scenic Vista",3
"529","2020-04-06 06:00:00",12,"Pepper Mill",1
"530","2020-04-06 06:00:00",14,"Easton",1
"531","2020-04-06 06:00:00",19,"West Parton",1
"532","2020-04-06 06:00:00",19,"West Parton",3
"533","2020-04-06 06:05:00",6,"Downtown",1
"534","2020-04-06 06:05:00",6,"Downtown",1
"535","2020-04-06 06:05:00",8,"Scenic Vista",6
"536","2020-04-06 06:05:00",9,"Broadview",6
"537","2020-04-06 06:05:00",14,"Easton",4
"538","2020-04-06 06:05:00",16,"Southton",5
"539","2020-04-06 06:10:00",3,"Old Town",3
"540","2020-04-06 06:10:00",3,"Old Town",9
"541","2020-04-06 06:10:00",3,"Old Town",8
"542","2020-04-06 06:10:00",3,"Old Town",3
"543","2020-04-06 06:10:00",6,"Downtown",1
"544","2020-04-06 06:10:00",6,"Downtown",5
"545","2020-04-06 06:10:00",6,"Downtown",4
"546","2020-04-06 06:10:00",8,"Scenic Vista",5
"547","2020-04-06 06:10:00",8,"Scenic Vista",6
"548","2020-04-06 06:10:00",8,"Scenic Vista",6
"549","2020-04-06 06:10:00",9,"Broadview",7
"550","2020-04-06 06:10:00",11,"Terrapin",3
"551","2020-04-06 06:10:00",15,"Weston",1
"552","2020-04-06 06:10:00",15,"Weston",6
"553","2020-04-06 06:10:00",15,"Weston",5
"554","2020-04-06 06:10:00",16,"Southton",1
"555","2020-04-06 06:10:00",19,"West Parton",7
"556","2020-04-06 06:15:00",2,"Northwest",7
"557","2020-04-06 06:15:00",3,"Old Town",1
"558","2020-04-06 06:15:00",6,"Downtown",5
"559","2020-04-06 06:15:00",6,"Downtown",4
"560","2020-04-06 06:15:00",8,"Scenic Vista",7
"561","2020-04-06 06:15:00",9,"Broadview",6
"562","2020-04-06 06:15:00",10,"Chapparal",1
"563","2020-04-06 06:15:00",14,"Easton",10
"564","2020-04-06 06:15:00",14,"Easton",10
"565","2020-04-06 06:15:00",19,"West Parton",10
"566","2020-04-06 06:20:00",8,"Scenic Vista",7
"567","2020-04-06 06:20:00",16,"Southton",3
"568","2020-04-06 06:25:00",1,"Palace Hills",0
"569","2020-04-06 06:25:00",2,"Northwest",7
"570","2020-04-06 06:25:00",3,"Old Town",4
"571","2020-04-06 06:25:00",3,"Old Town",9
"572","2020-04-06 06:25:00",5,"Southwest",2
"573","2020-04-06 06:25:00",9,"Broadview",10
"574","2020-04-06 06:25:00",15,"Weston",8
"575","2020-04-06 06:25:00",15,"Weston",6
"576","2020-04-06 06:25:00",16,"Southton",7
"577","2020-04-06 06:30:00",1,"Palace Hills",0
"578","2020-04-06 06:30:00",2,"Northwest",10
"579","2020-04-06 06:30:00",3,"Old Town",10
"580","2020-04-06 06:30:00",5,"Southwest",3
"581","2020-04-06 06:30:00",5,"Southwest",3
"582","2020-04-06 06:30:00",6,"Downtown",5
"583","2020-04-06 06:30:00",6,"Downtown",9
"584","2020-04-06 06:30:00",10,"Chapparal",4
"585","2020-04-06 06:30:00",13,"Cheddarford",7
"586","2020-04-06 06:30:00",15,"Weston",8
"587","2020-04-06 06:30:00",15,"Weston",8
"588","2020-04-06 06:30:00",16,"Southton",3
"589","2020-04-06 06:35:00",3,"Old Town",5
"590","2020-04-06 06:35:00",8,"Scenic Vista",4
"591","2020-04-06 06:35:00",8,"Scenic Vista",10
"592","2020-04-06 06:35:00",10,"Chapparal",9
"593","2020-04-06 06:35:00",14,"Easton",9
"594","2020-04-06 06:35:00",15,"Weston",10
"595","2020-04-06 06:40:00",1,"Palace Hills",9
"596","2020-04-06 06:40:00",2,"Northwest",0
"597","2020-04-06 06:40:00",3,"Old Town",6
"598","2020-04-06 06:40:00",9,"Broadview",7
"599","2020-04-06 06:40:00",12,"Pepper Mill",10
"600","2020-04-06 06:40:00",15,"Weston",3
"601","2020-04-06 06:40:00",17,"Oak Willow",7
"602","2020-04-06 06:45:00",6,"Downtown",5
"603","2020-04-06 06:45:00",8,"Scenic Vista",10
"604","2020-04-06 06:45:00",9,"Broadview",10
"605","2020-04-06 06:45:00",15,"Weston",9
"606","2020-04-06 06:45:00",16,"Southton",3
"607","2020-04-06 06:50:00",1,"Palace Hills",2
"608","2020-04-06 06:50:00",4,"Safe Town",6
"609","2020-04-06 06:50:00",6,"Downtown",6
"610","2020-04-06 06:50:00",8,"Scenic Vista",5
"611","2020-04-06 06:50:00",15,"Weston",10
"612","2020-04-06 06:50:00",15,"Weston",0
"613","2020-04-06 06:50:00",18,"East Parton",3
"614","2020-04-06 06:55:00",5,"Southwest",0
"615","2020-04-06 06:55:00",6,"Downtown",5
"616","2020-04-06 06:55:00",8,"Scenic Vista",1
"617","2020-04-06 06:55:00",9,"Broadview",10
"618","2020-04-06 06:55:00",9,"Broadview",8
"619","2020-04-06 06:55:00",10,"Chapparal",9
"620","2020-04-06 06:55:00",15,"Weston",0
"621","2020-04-06 06:55:00",19,"West Parton",9
"622","2020-04-06 07:00:00",1,"Palace Hills",8
"623","2020-04-06 07:00:00",2,"Northwest",3
"624","2020-04-06 07:00:00",2,"Northwest",3
"625","2020-04-06 07:00:00",3,"Old Town",5
"626","2020-04-06 07:00:00",5,"Southwest",7
"627","2020-04-06 07:00:00",6,"Downtown",9
"628","2020-04-06 07:00:00",7,"Wilson Forest",9
"629","2020-04-06 07:00:00",8,"Scenic Vista",3
"630","2020-04-06 07:00:00",9,"Broadview",6
"631","2020-04-06 07:00:00",9,"Broadview",9
"632","2020-04-06 07:00:00",9,"Broadview",8
"633","2020-04-06 07:00:00",15,"Weston",10
"634","2020-04-06 07:05:00",2,"Northwest",1
"635","2020-04-06 07:05:00",6,"Downtown",1
"636","2020-04-06 07:05:00",8,"Scenic Vista",5
"637","2020-04-06 07:05:00",8,"Scenic Vista",9
"638","2020-04-06 07:05:00",9,"Broadview",10
"639","2020-04-06 07:05:00",10,"Chapparal",7
"640","2020-04-06 07:05:00",13,"Cheddarford",1
"641","2020-04-06 07:05:00",15,"Weston",9
"642","2020-04-06 07:10:00",3,"Old Town",7
"643","2020-04-06 07:10:00",4,"Safe Town",9
"644","2020-04-06 07:10:00",6,"Downtown",2
"645","2020-04-06 07:10:00",8,"Scenic Vista",10
"646","2020-04-06 07:10:00",8,"Scenic Vista",9
"647","2020-04-06 07:10:00",9,"Broadview",10
"648","2020-04-06 07:10:00",9,"Broadview",1
"649","2020-04-06 07:10:00",12,"Pepper Mill",4
"650","2020-04-06 07:10:00",14,"Easton",9
"651","2020-04-06 07:10:00",17,"Oak Willow",0
"652","2020-04-06 07:10:00",17,"Oak Willow",2
"653","2020-04-06 07:10:00",17,"Oak Willow",1
"654","2020-04-06 07:10:00",18,"East Parton",3
"655","2020-04-06 07:10:00",19,"West Parton",9
"656","2020-04-06 07:10:00",19,"West Parton",1
"657","2020-04-06 07:10:00",19,"West Parton",6
"658","2020-04-06 07:15:00",1,"Palace Hills",8
"659","2020-04-06 07:15:00",2,"Northwest",10
"660","2020-04-06 07:15:00",3,"Old Town",10
"661","2020-04-06 07:15:00",3,"Old Town",0
"662","2020-04-06 07:15:00",6,"Downtown",10
"663","2020-04-06 07:15:00",8,"Scenic Vista",3
"664","2020-04-06 07:15:00",9,"Broadview",6
"665","2020-04-06 07:15:00",10,"Chapparal",4
"666","2020-04-06 07:15:00",14,"Easton",9
"667","2020-04-06 07:15:00",15,"Weston",1
"668","2020-04-06 07:15:00",15,"Weston",6
"669","2020-04-06 07:20:00",2,"Northwest",9
"670","2020-04-06 07:20:00",3,"Old Town",9
"671","2020-04-06 07:20:00",3,"Old Town",4
"672","2020-04-06 07:20:00",4,"Safe Town",5
"673","2020-04-06 07:20:00",6,"Downtown",7
"674","2020-04-06 07:20:00",8,"Scenic Vista",1
"675","2020-04-06 07:20:00",9,"Broadview",4
"676","2020-04-06 07:20:00",16,"Southton",10
"677","2020-04-06 07:20:00",17,"Oak Willow",1
"678","2020-04-06 07:25:00",2,"Northwest",10
"679","2020-04-06 07:25:00",2,"Northwest",5
"680","2020-04-06 07:25:00",3,"Old Town",6
"681","2020-04-06 07:25:00",3,"Old Town",8
"682","2020-04-06 07:25:00",6,"Downtown",10
"683","2020-04-06 07:25:00",6,"Downtown",5
"684","2020-04-06 07:25:00",9,"Broadview",9
"685","2020-04-06 07:25:00",11,"Terrapin",9
"686","2020-04-06 07:25:00",12,"Pepper Mill",3
"687","2020-04-06 07:25:00",14,"Easton",7
"688","2020-04-06 07:25:00",14,"Easton",1
"689","2020-04-06 07:25:00",15,"Weston",6
"690","2020-04-06 07:30:00",6,"Downtown",10
"691","2020-04-06 07:30:00",6,"Downtown",6
"692","2020-04-06 07:30:00",8,"Scenic Vista",5
"693","2020-04-06 07:30:00",9,"Broadview",7
"694","2020-04-06 07:30:00",14,"Easton",5
"695","2020-04-06 07:30:00",15,"Weston",10
"696","2020-04-06 07:30:00",19,"West Parton",5
"697","2020-04-06 07:30:00",19,"West Parton",2
"698","2020-04-06 07:30:00",19,"West Parton",3
"699","2020-04-06 07:35:00",2,"Northwest",4
"700","2020-04-06 07:35:00",3,"Old Town",5
"701","2020-04-06 07:35:00",6,"Downtown",8
"702","2020-04-06 07:35:00",9,"Broadview",5
"703","2020-04-06 07:35:00",9,"Broadview",10
"704","2020-04-06 07:35:00",10,"Chapparal",8
"705","2020-04-06 07:35:00",15,"Weston",3
"706","2020-04-06 07:35:00",15,"Weston",7
"707","2020-04-06 07:35:00",15,"Weston",10
"708","2020-04-06 07:35:00",15,"Weston",5
"709","2020-04-06 07:35:00",15,"Weston",9
"710","2020-04-06 07:35:00",16,"Southton",1
"711","2020-04-06 07:40:00",1,"Palace Hills",1
"712","2020-04-06 07:40:00",1,"Palace Hills",2
"713","2020-04-06 07:40:00",6,"Downtown",7
"714","2020-04-06 07:40:00",6,"Downtown",10
"715","2020-04-06 07:40:00",8,"Scenic Vista",9
"716","2020-04-06 07:40:00",14,"Easton",2
"717","2020-04-06 07:40:00",15,"Weston",9
"718","2020-04-06 07:45:00",6,"Downtown",3
"719","2020-04-06 07:45:00",6,"Downtown",9
"720","2020-04-06 07:45:00",8,"Scenic Vista",5
"721","2020-04-06 07:45:00",8,"Scenic Vista",8
"722","2020-04-06 07:45:00",10,"Chapparal",1
"723","2020-04-06 07:45:00",13,"Cheddarford",10
"724","2020-04-06 07:45:00",16,"Southton",1
"725","2020-04-06 07:45:00",17,"Oak Willow",1
"726","2020-04-06 07:50:00",3,"Old Town",10
"727","2020-04-06 07:50:00",12,"Pepper Mill",3
"728","2020-04-06 07:50:00",12,"Pepper Mill",1
"729","2020-04-06 07:50:00",14,"Easton",8
"730","2020-04-06 07:50:00",14,"Easton",7
"731","2020-04-06 07:50:00",15,"Weston",8
"732","2020-04-06 07:50:00",15,"Weston",7
"733","2020-04-06 07:50:00",19,"West Parton",0
"734","2020-04-06 07:55:00",6,"Downtown",10
"735","2020-04-06 07:55:00",6,"Downtown",2
"736","2020-04-06 07:55:00",9,"Broadview",1
"737","2020-04-06 07:55:00",10,"Chapparal",7
"738","2020-04-06 07:55:00",15,"Weston",4
"739","2020-04-06 07:55:00",16,"Southton",7
"740","2020-04-06 07:55:00",19,"West Parton",0
"741","2020-04-06 07:55:00",19,"West Parton",1
"742","2020-04-06 07:55:00",19,"West Parton",7
"743","2020-04-06 08:00:00",3,"Old Town",10
"744","2020-04-06 08:00:00",3,"Old Town",0
"745","2020-04-06 08:00:00",3,"Old Town",10
"746","2020-04-06 08:00:00",4,"Safe Town",4
"747","2020-04-06 08:00:00",8,"Scenic Vista",2
"748","2020-04-06 08:00:00",13,"Cheddarford",9
"749","2020-04-06 08:05:00",1,"Palace Hills",7
"750","2020-04-06 08:05:00",8,"Scenic Vista",2
"751","2020-04-06 08:05:00",8,"Scenic Vista",10
"752","2020-04-06 08:05:00",8,"Scenic Vista",2
"753","2020-04-06 08:05:00",9,"Broadview",3
"754","2020-04-06 08:05:00",14,"Easton",10
"755","2020-04-06 08:10:00",2,"Northwest",8
"756","2020-04-06 08:10:00",2,"Northwest",10
"757","2020-04-06 08:10:00",2,"Northwest",5
"758","2020-04-06 08:10:00",3,"Old Town",4
"759","2020-04-06 08:10:00",3,"Old Town",10
"760","2020-04-06 08:10:00",4,"Safe Town",1
"761","2020-04-06 08:10:00",6,"Downtown",3
"762","2020-04-06 08:10:00",8,"Scenic Vista",10
"763","2020-04-06 08:10:00",14,"Easton",9
"764","2020-04-06 08:15:00",2,"Northwest",10
"765","2020-04-06 08:15:00",5,"Southwest",6
"766","2020-04-06 08:15:00",9,"Broadview",5
"767","2020-04-06 08:15:00",11,"Terrapin",10
"768","2020-04-06 08:15:00",15,"Weston",8
"769","2020-04-06 08:15:00",16,"Southton",1
"770","2020-04-06 08:20:00",1,"Palace Hills",10
"771","2020-04-06 08:20:00",2,"Northwest",4
"772","2020-04-06 08:20:00",3,"Old Town",10
"773","2020-04-06 08:20:00",3,"Old Town",7
"774","2020-04-06 08:20:00",3,"Old Town",0
"775","2020-04-06 08:20:00",3,"Old Town",5
"776","2020-04-06 08:20:00",9,"Broadview",10
"777","2020-04-06 08:20:00",14,"Easton",9
"778","2020-04-06 08:25:00",2,"Northwest",4
"779","2020-04-06 08:25:00",2,"Northwest",6
"780","2020-04-06 08:25:00",3,"Old Town",8
"781","2020-04-06 08:25:00",3,"Old Town",5
"782","2020-04-06 08:25:00",3,"Old Town",0
"783","2020-04-06 08:25:00",6,"Downtown",4
"784","2020-04-06 08:25:00",6,"Downtown",10
"785","2020-04-06 08:25:00",8,"Scenic Vista",10
"786","2020-04-06 08:25:00",9,"Broadview",5
"787","2020-04-06 08:25:00",13,"Cheddarford",8
"788","2020-04-06 08:25:00",15,"Weston",4
"789","2020-04-06 08:25:00",16,"Southton",10
"790","2020-04-06 08:25:00",17,"Oak Willow",1
"791","2020-04-06 08:25:00",18,"East Parton",4
"792","2020-04-06 08:30:00",1,"Palace Hills",10
"793","2020-04-06 08:30:00",5,"Southwest",10
"794","2020-04-06 08:30:00",6,"Downtown",3
"795","2020-04-06 08:30:00",6,"Downtown",1
"796","2020-04-06 08:30:00",8,"Scenic Vista",10
"797","2020-04-06 08:30:00",10,"Chapparal",8
"798","2020-04-06 08:30:00",10,"Chapparal",2
"799","2020-04-06 08:30:00",13,"Cheddarford",5
"800","2020-04-06 08:30:00",14,"Easton",10
"801","2020-04-06 08:30:00",18,"East Parton",3
"802","2020-04-06 08:35:00",3,"Old Town",8
"803","2020-04-06 08:35:00",6,"Downtown",0
"804","2020-04-06 08:35:00",8,"Scenic Vista",0
"805","2020-04-06 08:35:00",9,"Broadview",0
"806","2020-04-06 08:35:00",10,"Chapparal",10
"807","2020-04-06 08:35:00",13,"Cheddarford",10
"808","2020-04-06 08:35:00",14,"Easton",4
"809","2020-04-06 08:35:00",15,"Weston",9
"810","2020-04-06 08:40:00",2,"Northwest",2
"811","2020-04-06 08:40:00",2,"Northwest",2
"812","2020-04-06 08:40:00",3,"Old Town",8
"813","2020-04-06 08:40:00",8,"Scenic Vista",1
"814","2020-04-06 08:40:00",9,"Broadview",5
"815","2020-04-06 08:40:00",9,"Broadview",10
"816","2020-04-06 08:40:00",14,"Easton",4
"817","2020-04-06 08:40:00",15,"Weston",0
"818","2020-04-06 08:40:00",17,"Oak Willow",10
"819","2020-04-06 08:40:00",18,"East Parton",5
"820","2020-04-06 08:45:00",2,"Northwest",0
"821","2020-04-06 08:45:00",3,"Old Town",6
"822","2020-04-06 08:45:00",5,"Southwest",10
"823","2020-04-06 08:45:00",6,"Downtown",8
"824","2020-04-06 08:45:00",8,"Scenic Vista",10
"825","2020-04-06 08:45:00",8,"Scenic Vista",10
"826","2020-04-06 08:45:00",15,"Weston",9
"827","2020-04-06 08:45:00",18,"East Parton",9
"828","2020-04-06 08:45:00",18,"East Parton",4
"829","2020-04-06 08:45:00",19,"West Parton",8
"830","2020-04-06 08:50:00",2,"Northwest",4
"831","2020-04-06 08:50:00",5,"Southwest",0
"832","2020-04-06 08:50:00",9,"Broadview",4
"833","2020-04-06 08:50:00",9,"Broadview",10
"834","2020-04-06 08:50:00",9,"Broadview",10
"835","2020-04-06 08:50:00",10,"Chapparal",8
"836","2020-04-06 08:50:00",15,"Weston",8
"837","2020-04-06 08:50:00",15,"Weston",9
"838","2020-04-06 08:50:00",15,"Weston",8
"839","2020-04-06 08:50:00",19,"West Parton",8
"840","2020-04-06 08:55:00",6,"Downtown",10
"841","2020-04-06 08:55:00",8,"Scenic Vista",3
"842","2020-04-06 08:55:00",9,"Broadview",2
"843","2020-04-06 08:55:00",18,"East Parton",2
"844","2020-04-06 09:00:00",5,"Southwest",6
"845","2020-04-06 09:00:00",14,"Easton",0
"846","2020-04-06 09:00:00",14,"Easton",4
"847","2020-04-06 09:00:00",17,"Oak Willow",10
"848","2020-04-06 09:00:00",19,"West Parton",3
"849","2020-04-06 09:05:00",2,"Northwest",2
"850","2020-04-06 09:05:00",3,"Old Town",1
"851","2020-04-06 09:05:00",5,"Southwest",10
"852","2020-04-06 09:05:00",6,"Downtown",6
"853","2020-04-06 09:05:00",8,"Scenic Vista",9
"854","2020-04-06 09:05:00",9,"Broadview",8
"855","2020-04-06 09:05:00",9,"Broadview",2
"856","2020-04-06 09:05:00",12,"Pepper Mill",7
"857","2020-04-06 09:05:00",17,"Oak Willow",2
"858","2020-04-06 09:10:00",2,"Northwest",3
"859","2020-04-06 09:10:00",3,"Old Town",10
"860","2020-04-06 09:10:00",5,"Southwest",8
"861","2020-04-06 09:10:00",6,"Downtown",5
"862","2020-04-06 09:10:00",9,"Broadview",1
"863","2020-04-06 09:10:00",10,"Chapparal",7
"864","2020-04-06 09:10:00",11,"Terrapin",0
"865","2020-04-06 09:10:00",12,"Pepper Mill",0
"866","2020-04-06 09:10:00",14,"Easton",10
"867","2020-04-06 09:10:00",15,"Weston",6
"868","2020-04-06 09:10:00",18,"East Parton",5
"869","2020-04-06 09:10:00",18,"East Parton",4
"870","2020-04-06 09:15:00",1,"Palace Hills",6
"871","2020-04-06 09:15:00",2,"Northwest",5
"872","2020-04-06 09:15:00",3,"Old Town",0
"873","2020-04-06 09:15:00",8,"Scenic Vista",7
"874","2020-04-06 09:15:00",8,"Scenic Vista",10
"875","2020-04-06 09:15:00",9,"Broadview",5
"876","2020-04-06 09:15:00",15,"Weston",4
"877","2020-04-06 09:15:00",19,"West Parton",6
"878","2020-04-06 09:15:00",19,"West Parton",10
"879","2020-04-06 09:20:00",2,"Northwest",1
"880","2020-04-06 09:20:00",3,"Old Town",2
"881","2020-04-06 09:20:00",6,"Downtown",1
"882","2020-04-06 09:20:00",6,"Downtown",4
"883","2020-04-06 09:20:00",6,"Downtown",2
"884","2020-04-06 09:20:00",9,"Broadview",4
"885","2020-04-06 09:20:00",14,"Easton",8
"886","2020-04-06 09:20:00",15,"Weston",10
"887","2020-04-06 09:20:00",15,"Weston",4
"888","2020-04-06 09:20:00",17,"Oak Willow",10
"889","2020-04-06 09:20:00",18,"East Parton",6
"890","2020-04-06 09:25:00",2,"Northwest",9
"891","2020-04-06 09:25:00",3,"Old Town",1
"892","2020-04-06 09:25:00",13,"Cheddarford",6
"893","2020-04-06 09:25:00",15,"Weston",10
"894","2020-04-06 09:25:00",15,"Weston",6
"895","2020-04-06 09:30:00",2,"Northwest",3
"896","2020-04-06 09:30:00",7,"Wilson Forest",4
"897","2020-04-06 09:30:00",8,"Scenic Vista",2
"898","2020-04-06 09:30:00",9,"Broadview",3
"899","2020-04-06 09:30:00",9,"Broadview",5
"900","2020-04-06 09:30:00",9,"Broadview",3
"901","2020-04-06 09:30:00",12,"Pepper Mill",7
"902","2020-04-06 09:30:00",15,"Weston",5
"903","2020-04-06 09:35:00",1,"Palace Hills",10
"904","2020-04-06 09:35:00",2,"Northwest",3
"905","2020-04-06 09:35:00",8,"Scenic Vista",7
"906","2020-04-06 09:35:00",8,"Scenic Vista",9
"907","2020-04-06 09:35:00",9,"Broadview",4
"908","2020-04-06 09:35:00",9,"Broadview",1
"909","2020-04-06 09:35:00",13,"Cheddarford",10
"910","2020-04-06 09:35:00",15,"Weston",2
"911","2020-04-06 09:35:00",15,"Weston",6
"912","2020-04-06 09:35:00",15,"Weston",2
"913","2020-04-06 09:35:00",16,"Southton",0
"914","2020-04-06 09:35:00",18,"East Parton",1
"915","2020-04-06 09:40:00",2,"Northwest",8
"916","2020-04-06 09:40:00",3,"Old Town",7
"917","2020-04-06 09:40:00",4,"Safe Town",0
"918","2020-04-06 09:40:00",6,"Downtown",5
"919","2020-04-06 09:40:00",16,"Southton",2
"920","2020-04-06 09:45:00",1,"Palace Hills",7
"921","2020-04-06 09:45:00",6,"Downtown",10
"922","2020-04-06 09:45:00",8,"Scenic Vista",10
"923","2020-04-06 09:45:00",9,"Broadview",1
"924","2020-04-06 09:45:00",15,"Weston",2
"925","2020-04-06 09:45:00",15,"Weston",1
"926","2020-04-06 09:45:00",15,"Weston",2
"927","2020-04-06 09:45:00",15,"Weston",4
"928","2020-04-06 09:50:00",2,"Northwest",10
"929","2020-04-06 09:50:00",3,"Old Town",10
"930","2020-04-06 09:50:00",5,"Southwest",10
"931","2020-04-06 09:50:00",6,"Downtown",3
"932","2020-04-06 09:50:00",8,"Scenic Vista",2
"933","2020-04-06 09:50:00",9,"Broadview",9
"934","2020-04-06 09:50:00",14,"Easton",6
"935","2020-04-06 09:50:00",15,"Weston",6
"936","2020-04-06 09:50:00",15,"Weston",2
"937","2020-04-06 09:50:00",18,"East Parton",4
"938","2020-04-06 09:55:00",2,"Northwest",10
"939","2020-04-06 09:55:00",3,"Old Town",10
"940","2020-04-06 09:55:00",6,"Downtown",10
"941","2020-04-06 09:55:00",12,"Pepper Mill",6
"942","2020-04-06 09:55:00",13,"Cheddarford",10
"943","2020-04-06 09:55:00",15,"Weston",10
"944","2020-04-06 09:55:00",18,"East Parton",7
"945","2020-04-06 10:00:00",1,"Palace Hills",4
"946","2020-04-06 10:00:00",2,"Northwest",1
"947","2020-04-06 10:00:00",3,"Old Town",9
"948","2020-04-06 10:00:00",4,"Safe Town",6
"949","2020-04-06 10:00:00",8,"Scenic Vista",1
"950","2020-04-06 10:00:00",9,"Broadview",10
"951","2020-04-06 10:00:00",9,"Broadview",2
"952","2020-04-06 10:00:00",10,"Chapparal",5
"953","2020-04-06 10:00:00",15,"Weston",10
"954","2020-04-06 10:00:00",15,"Weston",10
"955","2020-04-06 10:00:00",16,"Southton",1
"956","2020-04-06 10:05:00",9,"Broadview",10
"957","2020-04-06 10:05:00",16,"Southton",1
"958","2020-04-06 10:10:00",2,"Northwest",0
"959","2020-04-06 10:10:00",3,"Old Town",1
"960","2020-04-06 10:10:00",8,"Scenic Vista",2
"961","2020-04-06 10:10:00",14,"Easton",2
"962","2020-04-06 10:10:00",15,"Weston",7
"963","2020-04-06 10:10:00",17,"Oak Willow",6
"964","2020-04-06 10:10:00",18,"East Parton",0
"965","2020-04-06 10:15:00",2,"Northwest",0
"966","2020-04-06 10:15:00",5,"Southwest",10
"967","2020-04-06 10:15:00",16,"Southton",7
"968","2020-04-06 10:15:00",18,"East Parton",0
"969","2020-04-06 10:15:00",18,"East Parton",0
"970","2020-04-06 10:15:00",19,"West Parton",2
"971","2020-04-06 10:20:00",6,"Downtown",9
"972","2020-04-06 10:20:00",8,"Scenic Vista",10
"973","2020-04-06 10:20:00",9,"Broadview",9
"974","2020-04-06 10:20:00",9,"Broadview",8
"975","2020-04-06 10:20:00",15,"Weston",2
"976","2020-04-06 10:20:00",16,"Southton",2
"977","2020-04-06 10:20:00",16,"Southton",9
"978","2020-04-06 10:20:00",17,"Oak Willow",7
"979","2020-04-06 10:20:00",17,"Oak Willow",5
"980","2020-04-06 10:25:00",1,"Palace Hills",2
"981","2020-04-06 10:25:00",6,"Downtown",9
"982","2020-04-06 10:25:00",8,"Scenic Vista",8
"983","2020-04-06 10:25:00",9,"Broadview",1
"984","2020-04-06 10:25:00",10,"Chapparal",7
"985","2020-04-06 10:25:00",15,"Weston",10
"986","2020-04-06 10:25:00",15,"Weston",3
"987","2020-04-06 10:25:00",16,"Southton",1
"988","2020-04-06 10:25:00",16,"Southton",2
"989","2020-04-06 10:25:00",18,"East Parton",10
"990","2020-04-06 10:30:00",3,"Old Town",0
"991","2020-04-06 10:30:00",6,"Downtown",6
"992","2020-04-06 10:30:00",6,"Downtown",6
"993","2020-04-06 10:30:00",9,"Broadview",6
"994","2020-04-06 10:30:00",9,"Broadview",5
"995","2020-04-06 10:30:00",10,"Chapparal",0
"996","2020-04-06 10:30:00",16,"Southton",5
"997","2020-04-06 10:35:00",3,"Old Town",10
"998","2020-04-06 10:35:00",6,"Downtown",5
"999","2020-04-06 10:35:00",6,"Downtown",8
"1000","2020-04-06 10:35:00",10,"Chapparal",10
"1001","2020-04-06 10:35:00",12,"Pepper Mill",8
"1002","2020-04-06 10:35:00",15,"Weston",0
"1003","2020-04-06 10:40:00",6,"Downtown",2
"1004","2020-04-06 10:40:00",6,"Downtown",0
"1005","2020-04-06 10:40:00",6,"Downtown",9
"1006","2020-04-06 10:40:00",8,"Scenic Vista",1
"1007","2020-04-06 10:40:00",9,"Broadview",7
"1008","2020-04-06 10:40:00",15,"Weston",5
"1009","2020-04-06 10:40:00",15,"Weston",5
"1010","2020-04-06 10:40:00",15,"Weston",0
"1011","2020-04-06 10:40:00",17,"Oak Willow",4
"1012","2020-04-06 10:45:00",1,"Palace Hills",9
"1013","2020-04-06 10:45:00",2,"Northwest",7
